DOC_ID	Dialect	Title	Author	Link
00696	SA	كل ما جيت ابتدي " فيك " انتهيت ..وكلما جيت انتهي شفتك بداية	أوراق خريفية	http://up.graaam.com/forums/291318/01325878698.doc
00697	AE	أحبك لين تنزلني أيادي الناس في قبري	كيفي عنيدة	http://up.graaam.com/forums/291318/01326620380.doc
00698	SA	زهرة ضامية	شبيهة أمي	http://up.graaam.com/forums/342465/01327167294.doc
00699	SA	قصة حب لا ينتهي	فراشة فوشية	http://up.graaam.com/forums/342465/01327454065.doc
00700	SA	تضحية الأخت الأم	بشروني شمرية	http://up.graaam.com/forums/342465/11327454065.doc
00701	SA	غايتي و مناي بالدنيا غلاك	زهرة الكون	http://up.graaam.com/forums/342465/11327454066.doc
00702	KW	نسيم الشوق	زد ميم ايتش	http://up.graaam.com/forums/342465/01327454066.doc
00703	KW	مو قادر أحب انسان ثاني صرت ماشوف لأن حبك عماني	al.3be6a	http://up.graaam.com/forums/342465/01327891256.doc
00704	KW	لك كيانك لي كياني ليه جامعني معك ما اخضع لقانون كيفك	al.3be6a	http://up.graaam.com/forums/342465/11327891256.doc
00705	KW	سر الشوق	أحب الليل	http://up.graaam.com/forums/342465/01327969179.doc
00706	SA	الواقع المؤلم	نبض قلبي أنت	http://up.graaam.com/forums/342465/11327969179.doc
00707	MSA	وشايات المؤرقين	ضحكتك في عيوني	http://up.graaam.com/forums/342465/01327968679.doc
00708	MSA	وشايات المؤرقين	ضحكتك في عيوني	http://up.graaam.com/forums/342465/11327968679.doc
00709	MSA	وشايات المؤرقين	ضحكتك في عيوني	http://up.graaam.com/forums/342465/21327968679.doc
00710	SA	الجميلة والوحش	Elsa Maria	http://up.graaam.com/forums/342465/01328521764.doc
00711	SA	رعدك مارح يفرقنا	نسكافيه	http://up.graaam.com/forums/342465/11328521764.doc
00712	SA	وشلون تهملني وأنا مهتم فيك هذا السؤال اللي ذبحني جوابه	بنت الشريقيه وشفايف ورديه	http://up.graaam.com/forums/342465/21328521764.doc
00713	SA	الحب الأعظم	خلف السحاب	http://up.graaam.com/forums/342465/01328521857.doc
00714	AE,SA,KW	ليش تزفوني لقبري	m7d mthli ana	http://up.graaam.com/forums/342465/01328522060.doc
00715	SA	أول انسان أحبه	همس العاشق	http://up.graaam.com/forums/342465/11330988864.doc
00716	SA	أنا قلبي مثل قبري ما يضم اثنين	عيونك دنيتي	http://up.graaam.com/forums/342465/01330988864.doc
00717	SA	حطموك ياقلبي	ملاكو الدلوعة	http://up.graaam.com/forums/342465/21330988864.doc
00718	SA	يا دنيا توقعتك تكرهني .. و اكتشفت انك تذليني	سارا	http://up.graaam.com/forums/342465/01331220209.doc
00719	SA	لايأخذك غيري ترى خاطري فيك	بنت عبدالله	http://up.graaam.com/forums/342465/01331336186.doc
00720	SA	بين قلبين حب أعمى	قهرتني	http://up.graaam.com/forums/342465/01331336320.doc
00721	SA	أنت الوحيد اللي ما سكن في القلب غيرك	أعشق هبالي	http://up.graaam.com/forums/342465/01331336417.doc
00722	BA,SA	ليه ليه يجرح قلبي وأنا أحبه ليه ليه	غريبة بدنياها	http://up.graaam.com/forums/342465/01332308386.doc
00723	SA	بس تكفيني كلمة أحبك	أحلى بنوتة	http://up.graaam.com/forums/342465/11332308386.doc
00724	MSA	إليك يامن زرعت في قلبي أزهار الربيع	أمك تجيبك وأنا أبتلي	http://up.graaam.com/forums/342465/21332308386.doc
00725	SA	أخذتي عقلي من النظرة الأولى	نرجس الجنوب	http://up.graaam.com/forums/342465/31332308386.doc
00726	GA	نهاية اللعبة	أنساك7aMoOoDyعجزت	http://up.graaam.com/forums/342465/11332308626.doc
00727	MSA	ياخالتي أريد أمي	خالد الغامدي	http://up.graaam.com/forums/342465/01332308626.doc
00728	GA	ندى الايام	ندى	http://up.graaam.com/forums/342465/21332308626.doc
00729	MSA	يسر والمجرم الأيسر	شموخي أنت يايمن	http://up.graaam.com/forums/342465/01332308747.doc
00730	KW	حبك رسمك في ناظري وين ما أروح	كاراميلا و شوكوليته	http://up.graaam.com/forums/342465/01333519627.doc
00731	KW	كيف أبوح بسري وأنا أعشق الكبرياء	أصل الغرور	http://up.graaam.com/forums/342465/01333520263.doc
00732	SA	خبر عقلك إنك متربع وسط القلب	بنت ناس قلبها ألماس	http://up.graaam.com/forums/342465/01333522711.doc
00733	GA	حبيبي لايبكيك الفراق ولا يهد حيلك أخاف الدمع من عينك يجفف صورتي ببالك	سجينة الأحزان	http://up.graaam.com/forums/342465/01333525507.doc
00734	KW	طاوعك قلبك تخليني و تروح	قلب قاسي	http://up.graaam.com/forums/342465/01333526073.doc
00735	GA	ذكريات المراهقة	noufy.1999	http://up.graaam.com/forums/342465/01333543141.doc
00736	KW	كويتيات كشفوا الخفايا	دلع نونا	http://up.graaam.com/forums/342465/01333549111.doc
00737	OM	دنيتي تحلى بوجودك	golden apple	http://up.graaam.com/forums/342465/01333549377.doc
00738	SA	على طول الجفا والصد لقيتك ساكن بصدري	النبرة العذبة	http://up.graaam.com/forums/342465/01333549618.doc
00739	MSA	ملاك الحب	my faith	http://up.graaam.com/forums/342465/01333646406.doc
00740	SA	دانة ونواف	بائعة الورود	http://up.graaam.com/forums/342465/01333721253.doc
00741	OM	ياخوي يا عزوتي يا ضحكتي و بكاي	الحيرانة دوما	http://up.graaam.com/forums/342465/01335296885.doc
00742	SA	انتي نظر عيني دامك معايا	قلبي بيتك	http://up.graaam.com/forums/660006/01335297909.doc
00743	SA	زد رصيدك	المستزلية	http://up.graaam.com/forums/342465/01335300556.doc
00744	KW	من عرفتك بدأ عمري و زاد النبض في صدري	الزين كله	http://up.graaam.com/forums/342465/01335302293.doc
00745	AE	جوهر حضورك أعلن ميلاد قلبي	سميتكم غلاي	http://up.graaam.com/forums/660006/01335306699.doc
00746	MSA	كثر ما قلتلك أكرهك كثر ما أنا أهواك	maimonah	http://up.graaam.com/forums/660006/11335306699.doc
00747	SA	رسالة ضائعة في الصحراء	غير معروفه	http://up.graaam.com/forums/342465/01335358584.doc
00748	GA	اللحظات القاسية تدعوني لارتمي بحضنك	أنساك7aMoOoDyعجزت	http://up.graaam.com/forums/342465/01335794501.doc
00749	GA	قول آمين عساك تحبني و تموت فيني قول آمين عسى يدينك ما تفارق يديني	موج الصحاري	http://up.graaam.com/forums/342465/01335841676.doc
00750	SA	قمر	عاشقة بيتنا	http://up.graaam.com/forums/342465/01335843922.doc
00751	SA	حبيبي يمون داخل العيون	خرآفيهه	http://up.graaam.com/forums/660006/01335875026.doc
00752	SA	لمحت سهيل في عرض الجنوب	مشاعل	http://up.graaam.com/forums/342465/01336158836.doc
00753	SA	وكل ما قال الفرح جيت يلاقي من أحزان قلبي صدود	براءة طفلة	http://up.graaam.com/forums/342465/01336343986.doc
00754	GA	سحر عيني ذوب الكثيرين وانت تتصدى لكن بخليك تحبني مثل ماانا حبيتك	أميرة حلاها	http://up.graaam.com/forums/660006/31336479646.doc
00755	GA	حنيتك راحت لوين وشفيك ماتشتاق لي	ملتفت صوبك لوعينك تهل دم	http://up.graaam.com/forums/342465/01336666810.doc
00756	SA	قالوا عني رخمه مادروا إني ربيت رجال	مصفقه عيال الحارة	http://up.graaam.com/forums/342465/01336772390.doc
00757	SA	هروب من الواقع	حياتي ابتسامة	http://up.graaam.com/forums/342465/01336982007.doc
00758	SA	عاشق الحلم المستحيل	كلي روقان	http://up.graaam.com/forums/342465/01337149812.doc
00759	SA	أبصرخ بكل مافيني يا ناس مجنون فيها	مدآوية الجرح	http://up.graaam.com/forums/342465/11337232653.doc
00760	SA	لو إنت مو قد الوعد لا توعد	برينسيز توتي	http://up.graaam.com/forums/342465/01337232653.doc
00761	GA	ماعلموك البارحة وش سويت	ليت الجروح ظيوف يوم وتروح	http://up.graaam.com/forums/342465/01337407838.doc
00762	SA	الله يرحم حبنا اللي قتلتيه	مغروووره بس معذوووره	http://up.graaam.com/forums/342465/01337503068.doc
00763	SA	بقراري ضيعت نفسي وأحبابي	الجوري	http://up.graaam.com/forums/342465/01337596227.doc
00764	GA	عفوا هذي هويتي وهذي هي عيوني جفت وهي تبكي على حبيبها	شفتك بعد غياب	http://up.graaam.com/forums/342465/01337596135.doc
00765	AE	طحت طيحة في هواكم	السولعي	http://up.graaam.com/forums/342465/01337595918.doc
00766	SA	قصور من طين	كلي شموخ	http://up.graaam.com/forums/342465/01337595768.doc
00767	GA	الفتاة الهااربة	ReReZ	http://up.graaam.com/forums/342465/01337595477.doc
00768	SA	جيت وش جابك حبيبي من بعد طول المغيبي وإلا ناوي ياحبيبي تغرق الغرقان أكثر	الاميره الهلاليه + دلوعه في هواها	http://up.graaam.com/forums/342465/01337595582.doc
00769	SA	صدى الصمت ليتك ترجع وأروح معك	صدى الصمت	http://up.graaam.com/forums/291318/01337600122.doc
00770	SA	بلقاك صدفة عابرة وأتعداك وأقول يشبه واحد غالي	آعشق هبآآلي	http://up.graaam.com/forums/342465/01337668803.doc
00771	SA	أحلام المحامية	مصفقة عيال الحارة	http://up.graaam.com/forums/342465/11337668803.doc
00772	MSA	نبش الغراب	هاجس الشوق	http://up.graaam.com/forums/342465/31337668803.doc
00773	MSA	بعثرة ألم وعناق ألم	عنتريهر	http://up.graaam.com/forums/342465/21337668803.doc
00774	SA	ياحبي الخالد أموت بغرامك	ضجيج أنثى	http://up.graaam.com/forums/342465/01337777026.doc
00775	SA	تدري وش أحلى شي بالدنيا إنسان لاشدك ولمك بحظنه تدمع عيونك من قوة حنانه	إنكسآر	http://up.graaam.com/forums/342465/11337777026.doc
00776	SA	بنات التجار ومالا تعلمون	تالين	http://up.graaam.com/forums/342465/11337777252.doc
00777	SA	ليت مشاعرنا مثل أسامينا ماتتغير	 wasan	http://up.graaam.com/forums/342465/01337777252.doc
00778	GA	غلطة عمري	أكرمان الجوري	http://up.graaam.com/forums/342465/11337777724.doc
00779	SA	ولد الفقر وبنت الهوامير	عاشق الخيل	http://up.graaam.com/forums/342465/01338056121.doc
00780	SA	جنون	ذبحني غلاها	http://up.graaam.com/forums/342465/11337864605.doc
00781	SA	أعذريني ياغرام لو حصل مني قصور	رجا الأوهام	http://up.graaam.com/forums/342465/01337864844.doc
00782	SA	علميهم ليه أحبك حب ما حبه بشر	هاجس القلب	http://up.graaam.com/forums/342465/01337864981.doc
00783	SA	ياسادة العشق يكفي للحب مديت كفي	بقايا أحاسيس	http://up.graaam.com/forums/342465/11337969754.doc
00784	GA	تدرين لا جاك التعب وش تسوين إنت اشهقيني داخلك و أتركيني	مغروووره بس معذوووره	http://up.graaam.com/forums/342465/01337969368.doc
00785	SA	ملحمة روحي بلقاك	ندوش	http://up.graaam.com/forums/342465/11337969368.doc
00786	SA	ضحية رجلين	بنت الأكابر	http://up.graaam.com/forums/342465/01337969754.doc
00787	MSA	تناديني سيدي	كاتب - 00787	http://up.graaam.com/forums/342465/01338067553.doc
00788	AE	صوت دقات الخوافق لا طريته مثل حبات المطر فوق الخيام	  b3thra had2a	http://up.graaam.com/forums/342465/11338067553.doc
00789	AE	والله أحبك لو على رقبتي سيف	أم نشوان	http://up.graaam.com/forums/342465/01338067863.doc
00790	BA	ابوي جبرني فيك و كسر عنادي بس ما دريت انك صرت كل اهلي و ناسي	الهمس الخافت	http://up.graaam.com/forums/342465/01338407719.doc
00791	SA	ياضياعه بالهون ترا نصفي يبيه	شرواي حلم	http://up.graaam.com/forums/342465/01338586836.doc
00792	SA	ياقاتلي هل لي بكلمة	غموض أنثى	http://up.graaam.com/forums/342465/01338586679.doc
00793	GA	تحسبني بموت لو شفتك مع غيري خون ياحبيبي خون وأنا معك خوان	كيف تخفي حبنا وشوق فاضح	http://up.graaam.com/forums/342465/01338586219.doc
00794	SA	آهات جروح حزينة	لوحة خواطر فنان	http://up.graaam.com/forums/342465/11338649617.doc
00795	SA	مثلث الحب	مزاجية على كيفك	http://up.graaam.com/forums/342465/01338649557.doc
00796	SA	من شفت عيونك و أنا عيني ما ذاقت النوم	ألحان الجنون	http://up.graaam.com/forums/342465/01338649617.doc
00797	SA	إمبراطورية غين	همسي دلع	http://up.graaam.com/forums/342465/11338649477.doc
00798	SA	هذي هديتك يافواز	نصفي فواز	http://up.graaam.com/forums/342465/01338649477.doc
00799	SA	مولدي لحظة لقاك	المصممة	http://up.graaam.com/forums/342465/11339218625.doc
00800	MSA	لتتوقف الثلوج فانظري لعيناي وقولي أحبك	 smile rania	http://up.graaam.com/forums/342465/01339218625.doc
00801	SA	صدمتي بحالي هزت كياني	بنوته co0ol	http://up.graaam.com/forums/342465/01339218671.doc
00802	AE	بنيت لك في داخل فؤادي من اللهفة قصر	سميتكم غلآي	http://up.graaam.com/forums/342465/11339218309.doc
00803	SA	لمى في شقة شباب	أرجوان	http://up.graaam.com/forums/342465/01339419822.doc
00804	MSA	أسيرا الوهم	قلب الجبل	http://up.graaam.com/forums/342465/11339419855.doc
00805	SA	وينك أنت فيه صراحة أنا من دونك شي مايسوى	فيكتوريآ	http://up.graaam.com/forums/342465/01339419855.doc
00806	GA	على رمال سيلين	غجرية	http://up.graaam.com/forums/342465/01339420335.doc
00807	SA	ونبقى على قيد الحياة	صاحبة الأمل	http://up.graaam.com/forums/342465/01339484732.doc
00808	SA	جيت أبعقل أنا و أختي قال لنا الطيش بدري	هجور آلسبيعي	http://up.graaam.com/forums/342465/11339484732.doc
00809	KW	قررت أموت بحبك	نور الدنيا	http://up.graaam.com/forums/342465/01339484714.doc
00810	SA	كفاك ياقلب	 ghdoosh	http://up.graaam.com/forums/342465/11339484714.doc
00811	SA	سامحني توني أفهم أكرهك يعني أحبك	مجهولة	http://up.graaam.com/forums/342465/01339484717.doc
00812	MSA	رسائل محترقة	ame pur	http://up.graaam.com/forums/342465/01339691845.doc
00813	SA	خلك على خبري كما ريحة العود	عيون بدوية	http://up.graaam.com/forums/342465/01339691945.doc
00814	SA	كلن على حزنه سرى	عشان الحب	http://up.graaam.com/forums/342465/11339691945.doc
00815	GA	تحملت التعب لأجلك وأنا حملى يهد جبال	مصفقه عيال الحاره	http://up.graaam.com/forums/342465/01339691914.doc
00816	SA	جروح بدون سبب	هنودة	http://up.graaam.com/forums/342465/11339691914.doc
00817	SA	أنين نساء	مطنوخة حدي	http://up.graaam.com/forums/342465/01339748551.doc
00818	SA	زفرة عاشق	إبتسامة مابعد المطر	http://up.graaam.com/forums/342465/01340034943.doc
00819	SA	بنت الشامية	نبض القصيم	http://up.graaam.com/forums/342465/01340035038.doc
00820	SA	وطيت الجمر بأقدامي كفاني كل ما جاني	بنت الأجواد	http://up.graaam.com/forums/342465/01340035045.doc
00821	SA	فديت جناني اذا كان بمزاجي وعنادي	حايستهم	http://up.graaam.com/forums/342465/01340034898.doc
00822	SA	يسالوني ويش أحلى عطر عندك قلت ريحة عطر حبيبي في ملابسي بعد ما أضمه	مشكلتي عشقتك	http://up.graaam.com/forums/342465/01340302807.doc
00823	SA	رائحة الموت	عبدالله ناصر الداوود	http://up.graaam.com/forums/342465/11340302807.doc
00824	SA	حط يدك على قلبي وامسح دموعي	روح بلا أمل	http://up.graaam.com/forums/342465/01340303006.doc
00825	GA,LEV	رماني حظي العاثر عليه.. وقلت ما أبيه وأتاريني ميته فيه	مفتون قلبي	http://up.graaam.com/forums/342465/01340755142.doc
00826	SA	خذني في حضنك أبغفى	كرهتك حبيبي	http://up.graaam.com/forums/342465/01341693886.doc
00827	SA	حبها معلقني وصوتها يدوخني وعيونها تجذبني ياناس الحلو بيذبحني	GroOo7 Ma5feah	http://up.graaam.com/forums/342465/01341693921.doc
00828	KW	إنت كافي	أميرة بشمووخي	http://up.graaam.com/forums/342465/11341693921.doc
00829	SA	الحياة كذا	عاشقة الفن	http://up.graaam.com/forums/342465/01341694231.doc
00830	AE	فتحت قلبي لحبك وتحملت الألم من أجلك	دلع مغرورة	http://up.graaam.com/forums/342465/01341694270.doc
00831	SA	خان ويحسبني أخون	الدمع حبر العيون	http://up.graaam.com/forums/342465/01341843042.doc
00832	SA	احساسي غريب	همسات ألم	http://up.graaam.com/forums/342465/11341843042.doc
00833	GA	من ريحة عطري حبيتني	وئام الحب	http://up.graaam.com/forums/342465/01341843395.doc
00834	MSA	سأكون فارسك يامهرجتي	ديستني	http://up.graaam.com/forums/342465/01341843196.doc
00835	KW	ضاعت حياتي بلحظة	RezRez	http://up.graaam.com/forums/342465/11341843196.doc
00836	SA	زنزانة القهر	كاتب - 00836	http://up.graaam.com/forums/342465/11342028939.doc
00838	SA	يا أمانينا تعالي شاركيني وشوفي حالي	ضحكها هيبة	http://up.graaam.com/forums/342465/01342028939.doc
00839	SA	مهما يصير بظل أحبك	ملكة بأخلاقي	http://up.graaam.com/forums/342465/01342220822.doc
00840	LEV	نسائم حب	سحابة نقية	http://up.graaam.com/forums/342465/01342221175.doc
00841	AE	عتمة الديجور	l7'9t '3ram	http://up.graaam.com/forums/342465/01342295699.doc
00842	MSA	خلف أستار الظلا	أمك تجيبك وأنا أبتلي	http://up.graaam.com/forums/342465/11342320605.doc
00843	SA	كل جرح فات لي منك هدية وش بلاك تخاف من رد الهدايا	الريم * الجوري	http://up.graaam.com/forums/342465/01342320605.doc
00844	SA	وهكذا جمعنا القدر تحت سقف واحد	 golden apple	http://up.graaam.com/forums/342465/01342320756.doc
00845	MSA	سيدة الشتاء	Blue me	http://up.graaam.com/forums/342465/01342320760.doc
00846	SA,LEV	إبن عمي بالرضاعة	shamiyeh	http://up.graaam.com/forums/342465/11342320760.doc
00847	GA	إذا قصدك تهين إسمي علشان تشمت العذال	امير العشاقق	http://up.graaam.com/forums/342465/01342320984.doc
00848	SA	أنا الشموخ ومارضيت البهاذيل كسرت خشم الوقت من قو ذاتي	ظميانة عشقه	http://up.graaam.com/forums/342465/01342475322.doc
00849	SA	أنا الشموخ ومارضيت البهاذيل كسرت خشم الوقت من قو ذاتي	ظميانة عشقه	http://up.graaam.com/forums/342465/01342475454.doc
00850	SA	أنا الشموخ ومارضيت البهاذيل كسرت خشم الوقت من قو ذاتي	ظميانة عشقه	http://up.graaam.com/forums/342465/01342495498.doc
00851	SA	بنبقى و الزمن شاهد حبايب قلبنا واحد	eman hasan	http://up.graaam.com/forums/342465/01343167333.doc
00852	SA	صح فقيرة لكن بالأخلاق كبيرة	Ms.hajar	http://up.graaam.com/forums/342465/01343167496.doc
00853	SA	ماضي ينعاد بشكل معتاد	قلمي المجروح	http://up.graaam.com/forums/342465/11343167496.doc
00854	SA	أحبك حب ماحبه بشر	عسولة بس خجولة	http://up.graaam.com/forums/342465/01343754383.doc
00855	SA	كافي دموع	توتية حمرا	http://up.graaam.com/forums/342465/11343754383.doc
00856	SA	عزاه ياجسمن تعذب ولا مات	حوريه	http://up.graaam.com/forums/342465/01343754580.doc
00857	SA	همت بهواك	فرقآك موتي	http://up.graaam.com/forums/342465/11343754580.doc
00858	SA	قسوة زمن	فرقآك موتي	http://up.graaam.com/forums/342465/01344385612.doc
00859	SA	سنين عمري	فطوم	http://up.graaam.com/forums/342465/11344385612.doc
00860	SA	لن أندم على من أحببت	الوان الجوري	http://up.graaam.com/forums/342465/21344385612.doc
00861	SA	تحمل جنوني وضمني حيل لصدرك	شايفة نفسي ويحق لي	http://up.graaam.com/forums/342465/01344385934.doc
00862	SA	كنت أحبك حب ماتقراه في أعظم رواية	بنو	http://up.graaam.com/forums/342465/01344386036.doc
00863	SA	راح أغار عليك في غيابي يا حبيبي	ردلي احساسي أمانة	http://up.graaam.com/forums/342465/01344386064.doc
00864	SA	يحلمون اللي فيك يفكرون ياخدوك مني و الله لو يتجننون	ردلي إحساسي أمانة	http://up.graaam.com/forums/342465/01344386113.doc
00865	SA	لا تقرب مني أخاف روحي تطلع من قرب أنفاسك	عاشقة في زمن غريب	http://up.graaam.com/forums/342465/11344386113.doc
00866	MSA,LEV	جمعية نسائية	سحابة نقية	http://up.graaam.com/forums/342465/01344390309.doc
00867	SA	أحبك لعن إبو حظ جمعني فيك	حكاية روح مجنونة	http://up.graaam.com/forums/342465/11344390309.doc
00868	SA	أحلام مجتمع	بنت تبوك	http://up.graaam.com/forums/342465/01344453035.doc
00869	SA	توأم ولكن	عاشقة الرواايات	http://up.graaam.com/forums/342465/11344453035.doc
00870	SA	ش تحس فيه ياقلبي كل دقيقة لك مزاج	Sooma Aljohani	http://up.graaam.com/forums/342465/21344453035.doc
00871	KW	ياريت عمري ماهويت	Red Bull	http://up.graaam.com/forums/342465/01344453138.doc
00872	SA	ما أقدر أعيش إذا هالحياة بدونك	Night Breeze	http://up.graaam.com/forums/342465/11344453138.doc
00873	SA	ليت عندي قلبين وأحبه بكل قلب	لا للحب لك	http://up.graaam.com/forums/342465/01344453256.doc
00874	SA	تكفين لا تخليني	كوثر الأسود	http://up.graaam.com/forums/342465/11344453256.doc
00875	SA	كتمت حبه بداخلي لكن هل رح يجي اليوم اللي أصرخ بحبه	غرآم الحب	http://up.graaam.com/forums/342465/21344453256.doc
00876	SA	صح حنا رجه ودجه لكن وقت الرزه رزه	 Ms.hajar	http://up.graaam.com/forums/342465/01344453549.doc
00877	OM	تيارات الحب	OmanI-CooL	http://up.graaam.com/forums/342465/11344453549.doc
00878	MSA	سأبوح لك بسر	special Lady	http://up.graaam.com/forums/342465/01344556382.doc
00879	MSA	وقع في الحب رغما عنه	أميرة الندى	http://up.graaam.com/forums/342465/21344743956.doc
00880	MSA	رحلتي إلى النور	مازن الغامدي	http://up.graaam.com/forums/342465/11344743956.doc
00881	SA	جبروني عليها وكرهتها وفجأه حبيتها وعشقتها	آهات مبعثرة	http://up.graaam.com/forums/342465/01344743956.doc
00882	SA	أنا جيتك طفل ضايع حنان الحب ما ذاقه وصلت لعالمك صدفه دخيلك لا تخليني	دقات الكيبورد	http://up.graaam.com/forums/342465/01344794424.doc
00883	SA	لولا حظي	ألوان الجوري	http://up.graaam.com/forums/342465/01344794503.doc
00884	SA	قلبي لك يا من ملكت كل القلوب	walaa.3	http://up.graaam.com/forums/342465/01345327871.doc
00885	SA	صدقيني غرورك ماراح يمنعني من حبك	Al.Razan	http://up.graaam.com/forums/342465/11345327593.doc
00886	AE	وش عذرك يوم تخون وش ذنبي يوم صدقتك	غايتي رضا ربي	http://up.graaam.com/forums/342465/01345327593.doc
00887	GA	أنثى بهيئة رجل	miss cafe	http://up.graaam.com/forums/342465/01345470858.doc
00888	SA	ليش يا قلبي تعذبني وتحن أقسى ولو شوي حنانك وطيبك معذبني أنا في حيرة من أمري تعبت	Noudi28	http://up.graaam.com/forums/342465/11345470858.doc
00889	SA	خل إيدك بالعشق تحضن إيديني	كاتب - 00889	http://up.graaam.com/forums/342465/11345470965.doc
00890	KW	لعبة الموت	مها ذلته عيوني	http://up.graaam.com/forums/342465/01345470965.doc
00891	AE	أوفى الخلق	Yazd	http://up.graaam.com/forums/342465/01346209539.doc
00892	GA	عشان أعيش	صمود القهر	http://up.graaam.com/forums/342465/11346209539.doc
00893	MSA	فتيات المطر	آنسة حور	http://up.graaam.com/forums/342465/21346209539.doc
00894	SA	كفاية جروح يا بشر	The white Dream	http://up.graaam.com/forums/342465/01346209630.doc
00895	GA	15 فتاه لاتستطيع نسيان عنوان وهو اروع لحظات	لا للحب لك	http://up.graaam.com/forums/342465/11346209630.doc
00896	MSA	لعنة الحادية عشر من ديسمبر	آهآت	http://up.graaam.com/forums/342465/21346209630.doc
00897	AE	بنات في عالم الضياع	شموخ في زمن انكسار	http://up.graaam.com/forums/342465/11346308519.doc
00898	AE	سبت جروحي منك يا بني أدم	بنت الكعبي	http://up.graaam.com/forums/342465/01346308519.doc
00899	SA	ستظلين في ذاكرتي	أعقل مجنونة	http://up.graaam.com/forums/342465/11346450885.doc
00900	LEV	دفنت الذكريات	دريمز,R	http://up.graaam.com/forums/342465/01346450885.doc
00901	MSA	إلى أين	Meejoo	http://up.graaam.com/forums/342465/11346573630.doc
00902	KW	حياتي قصيدة هو شاعرها	Majeed lover	http://up.graaam.com/forums/342465/01346573630.doc
00903	GA	حلالي وحر فيها	Miss Alucard16	http://up.graaam.com/forums/342465/01346720036.doc
00904	SA	عمري ماتمنيت شيء قد ماتمنيت أشوفك	أسيرة الحب	http://up.graaam.com/forums/342465/11346720036.doc
00905	SA	حط إيدك بإيدي خلني أعرق دفا , ضمني لين تسمع لضلوعي ونين	عنادي النادر يميزني + تعبت أشتاق	http://up.graaam.com/forums/342465/11346922311.doc
00906	SA	ماني من اللي لا مشى الدهر ينساك ولاني من اللي عاشروك المصالح	آلمنسية	http://up.graaam.com/forums/342465/01346922311.doc
00907	SA	حسبي عليك حتى شبيه أسمك أفز له	آعشق هبآآآلي	http://up.graaam.com/forums/342465/01347077260.doc
00908	GA	ما توقعت أحبك	miss.london	http://up.graaam.com/forums/342465/11347077260.doc
00909	KW	أنا العاشق	غريب الدهر	http://up.graaam.com/forums/342465/11347209471.doc
00910	GA	لا تسابقني بظنونك المسألة ما هي عيونك	اختناق الأنفاس	http://up.graaam.com/forums/342465/01347209634.doc
00911	SA	عندما تهوى النفوس	إنكساري	http://up.graaam.com/forums/342465/01347383951.doc
00912	GA	خادمة في زمن الغربة	تولين	http://up.graaam.com/forums/342465/11347383951.doc
00913	SA	توأم فلة	بغيت انساك ماقدرت	http://up.graaam.com/forums/342465/01347476616.doc
00914	SA	توأمتان بثوب وعقال	BO7A B	http://up.graaam.com/forums/342465/11347476616.doc
00915	GA	مصيبة ينسرق عمرك ولا أنت حاسب احسابك	ملتفت صوبك لوعينك تهل دم	http://up.graaam.com/forums/342465/01347560981.doc
00916	GA	الله يسعد شخص ساكن بي هنا	weaam	http://up.graaam.com/forums/342465/11347560981.doc
00917	MSA	أصوات قلوب صادقة	وردة الإسلام	http://up.graaam.com/forums/342465/01347656091.doc
00918	AE	ليش السكوت	شوق المشاعر	http://up.graaam.com/forums/342465/11347656455.doc
00920	SA	لغز الهدية	آلبي دء	http://up.graaam.com/forums/342465/11347656091.doc
00921	SA	جرحني وسماني عديم إحساس	Ms.hajar	http://up.graaam.com/forums/342465/01347656455.doc
00922	SA	غرق الغرقان اكثر	همسات ام بدوري	http://up.graaam.com/forums/291318/01347777077.doc
00923	AE	أنا شوقي يزيد هيام كثر ما روحي عشقانة و أنا من راسي للأقدام مشاعر حب عطشانة	نوني أل نوني	http://up.graaam.com/forums/291318/01347778522.doc
00924	SA	حب في وقت الفراغ	الشاعر مرتاح بدونك	http://up.graaam.com/forums/291318/01347853806.doc
00925	KW	النفس طابت والكرامة كرامة ومن عافته نفسي حشا ما التفت له	بنت آل صباح	http://up.graaam.com/forums/291318/01347992966.doc
00926	SA	يا دنيا لا تسكبي الدمعة على خد حساس " روايتي اليابانية	Tooma}	http://up.graaam.com/forums/291318/01348038910.doc
00927	SA	بكت شمس الزمان اللي طواها اليأس بأسبابك	الخيالة	http://up.graaam.com/forums/342465/01348047740.doc
00928	AE	يوميات زهرة و محمد	سكرانه حب	http://up.graaam.com/forums/291318/01348124697.doc
00929	SA	يغار ويسعد إحساسي بهالغيرة وأحس بأني لقلبك موطن وديره	اليآقوت	http://up.graaam.com/forums/291318/01348129800.doc
00930	KW	مها	مها ذلته عيوني	http://up.graaam.com/forums/291318/01348420605.doc
00931	SA	رجل وكبرياء إمرأه	عبق	http://up.graaam.com/forums/342465/01348506277.doc
00932	SA	ببتعد عنك وبترك هالطريق دام هذي رغبتك حقك معاك	جرحي يثابر	http://up.graaam.com/forums/342465/01348860232.doc
00933	SA	بنات الجيران	noufy	http://up.graaam.com/forums/291318/01349196393.doc
00934	GA	بداية حبنا غلطة	لارا الأمورة	http://up.graaam.com/forums/342465/01349383342.doc
00935	AE	التبل	ترنيمه عشق	http://up.graaam.com/forums/291318/01350065584.doc
